mth,country,category_group,mwh
2017-08-01,slovakia,other,207658
2017-08-01,slovakia,renewable_ex_nuclear,369170
2017-08-01,slovenia,fossil,359207
2017-08-01,slovenia,nuclear,430898
2017-08-01,slovenia,renewable_ex_nuclear,320636
2017-08-01,spain,fossil,7528495
2017-08-01,spain,nuclear,4431013
2017-08-01,spain,other,29065
2017-08-01,spain,renewable_ex_nuclear,5618302
2017-08-01,sweden,nuclear,3160677
2017-08-01,sweden,other,236698
2017-08-01,sweden,renewable_ex_nuclear,5579517
2017-08-01,switzerland,nuclear,1503336
2017-08-01,switzerland,renewable_ex_nuclear,1469054
2017-09-01,austria,fossil,403876
2017-09-01,austria,other,13200
2017-09-01,austria,renewable_ex_nuclear,4166784
2017-09-01,belgium,fossil,1319319
2017-09-01,belgium,nuclear,3008470
2017-09-01,belgium,other,346503
2017-09-01,belgium,renewable_ex_nuclear,868912
2017-09-01,bosnia_herzegovina,fossil,738570
2017-09-01,bosnia_herzegovina,renewable_ex_nuclear,62484
2017-09-01,bulgaria,fossil,1620968
2017-09-01,bulgaria,nuclear,866829
2017-09-01,bulgaria,renewable_ex_nuclear,344099
2017-09-01,czech_republic,fossil,2871930
2017-09-01,czech_republic,nuclear,1991432
2017-09-01,czech_republic,other,64927
2017-09-01,czech_republic,renewable_ex_nuclear,733110
2017-09-01,denmark,fossil,481873
2017-09-01,denmark,renewable_ex_nuclear,940269
2017-09-01,estonia,fossil,573066
2017-09-01,estonia,renewable_ex_nuclear,79542
2017-09-01,finland,fossil,537279
2017-09-01,finland,nuclear,1444517
2017-09-01,finland,other,66467
2017-09-01,finland,renewable_ex_nuclear,1753564
2017-09-01,france,fossil,2480115
2017-09-01,france,nuclear,24290860
2017-09-01,france,renewable_ex_nuclear,5150138
2017-09-01,germany,fossil,15536396.75
2017-09-01,germany,nuclear,5280656.5
2017-09-01,germany,other,2680762.25
2017-09-01,germany,renewable_ex_nuclear,12856633.75
2017-09-01,greece,fossil,2123329
2017-09-01,greece,renewable_ex_nuclear,714229
2017-09-01,hungary,fossil,812614
2017-09-01,hungary,nuclear,929660.75
2017-09-01,hungary,other,51383
2017-09-01,hungary,renewable_ex_nuclear,110163.25
2017-09-01,ireland,fossil,1152836
2017-09-01,ireland,other,1521
2017-09-01,ireland,renewable_ex_nuclear,541798
2017-09-01,italy,fossil,6589234
2017-09-01,italy,other,4099821
2017-09-01,italy,renewable_ex_nuclear,6162675
2017-09-01,latvia,fossil,59969
2017-09-01,latvia,other,46295
2017-09-01,latvia,renewable_ex_nuclear,327287
2017-09-01,lithuania,fossil,52398
2017-09-01,lithuania,other,8154
2017-09-01,lithuania,renewable_ex_nuclear,229543
2017-09-01,luxembourg,fossil,16343
2017-09-01,luxembourg,renewable_ex_nuclear,31462.75
2017-09-01,montenegro,fossil,119891
2017-09-01,montenegro,renewable_ex_nuclear,3261
2017-09-01,netherlands,fossil,4129306.5
2017-09-01,netherlands,nuclear,284867.75
2017-09-01,netherlands,other,1670224.25
2017-09-01,netherlands,renewable_ex_nuclear,248516.75
2017-09-01,north_macedonia,fossil,198427
2017-09-01,north_macedonia,renewable_ex_nuclear,27916
2017-09-01,norway,fossil,176995
2017-09-01,norway,other,85383
2017-09-01,norway,renewable_ex_nuclear,7927840
2017-09-01,poland,fossil,8828878
2017-09-01,poland,renewable_ex_nuclear,1189280
2017-09-01,portugal,fossil,2345228
2017-09-01,portugal,other,22937
2017-09-01,portugal,renewable_ex_nuclear,1345794
2017-09-01,romania,fossil,1630442
2017-09-01,romania,nuclear,829236
2017-09-01,romania,renewable_ex_nuclear,1449991
2017-09-01,serbia,fossil,1748982
2017-09-01,serbia,other,7802
2017-09-01,serbia,renewable_ex_nuclear,494789
2017-09-01,slovakia,fossil,207892
2017-09-01,slovakia,nuclear,1114760
2017-09-01,slovakia,other,180371
2017-09-01,slovakia,renewable_ex_nuclear,335659
2017-09-01,slovenia,fossil,248777
2017-09-01,slovenia,nuclear,411497
2017-09-01,slovenia,renewable_ex_nuclear,463605
2017-09-01,spain,fossil,6921889
2017-09-01,spain,nuclear,3946395
2017-09-01,spain,other,33188
2017-09-01,spain,renewable_ex_nuclear,4927790
2017-09-01,sweden,nuclear,2601222
2017-09-01,sweden,other,308659
2017-09-01,sweden,renewable_ex_nuclear,5708930
2017-09-01,switzerland,nuclear,1124316
2017-09-01,switzerland,renewable_ex_nuclear,1083647
2017-10-01,austria,fossil,827343.25
2017-10-01,austria,other,14256
2017-10-01,austria,renewable_ex_nuclear,3718050.5
2017-10-01,belgium,fossil,1908749
2017-10-01,belgium,nuclear,2552767
2017-10-01,belgium,other,379776
2017-10-01,belgium,renewable_ex_nuclear,1142310
2017-10-01,bosnia_herzegovina,fossil,758415
2017-10-01,bosnia_herzegovina,renewable_ex_nuclear,47843
2017-10-01,bulgaria,fossil,1805250
2017-10-01,bulgaria,nuclear,768730
2017-10-01,bulgaria,renewable_ex_nuclear,412750
2017-10-01,czech_republic,fossil,3194161
2017-10-01,czech_republic,nuclear,2230228
2017-10-01,czech_republic,other,69700
2017-10-01,czech_republic,renewable_ex_nuclear,727744
2017-10-01,denmark,fossil,590007
2017-10-01,denmark,renewable_ex_nuclear,1638866
2017-10-01,estonia,fossil,697501
2017-10-01,estonia,renewable_ex_nuclear,102663
2017-10-01,finland,fossil,937199
2017-10-01,finland,nuclear,1610617
2017-10-01,finland,other,45005
2017-10-01,finland,renewable_ex_nuclear,1986152
2017-10-01,france,fossil,4614366
2017-10-01,france,nuclear,24346838
2017-10-01,france,renewable_ex_nuclear,5471140
2017-10-01,germany,fossil,15081679.25
2017-10-01,germany,nuclear,6385843
2017-10-01,germany,other,2646904.25
2017-10-01,germany,renewable_ex_nuclear,18100137
2017-10-01,greece,fossil,2327682
2017-10-01,greece,renewable_ex_nuclear,787201
2017-10-01,hungary,fossil,867100
2017-10-01,hungary,nuclear,1224240.25
2017-10-01,hungary,other,51903.5
2017-10-01,hungary,renewable_ex_nuclear,142353
2017-10-01,ireland,fossil,1173636.5
2017-10-01,ireland,other,997
2017-10-01,ireland,renewable_ex_nuclear,715555
2017-10-01,italy,fossil,7646992
2017-10-01,italy,other,5311749
2017-10-01,italy,renewable_ex_nuclear,5063976
2017-10-01,latvia,fossil,94191
2017-10-01,latvia,other,58597
2017-10-01,latvia,renewable_ex_nuclear,380229
2017-10-01,lithuania,fossil,51964
2017-10-01,lithuania,other,8406
2017-10-01,lithuania,renewable_ex_nuclear,306438
2017-10-01,luxembourg,fossil,22748.5
2017-10-01,luxembourg,renewable_ex_nuclear,38806.5
2017-10-01,montenegro,fossil,131364
2017-10-01,montenegro,renewable_ex_nuclear,15498
2017-10-01,netherlands,fossil,5010834
2017-10-01,netherlands,nuclear,288363.25
2017-10-01,netherlands,other,2132549
2017-10-01,netherlands,renewable_ex_nuclear,569085.25
2017-10-01,north_macedonia,fossil,233752
2017-10-01,north_macedonia,renewable_ex_nuclear,33943
2017-10-01,norway,fossil,232578
2017-10-01,norway,other,67725
2017-10-01,norway,renewable_ex_nuclear,10322019
2017-10-01,poland,fossil,9348849
2017-10-01,poland,renewable_ex_nuclear,1897883
2017-10-01,portugal,fossil,2147548
2017-10-01,portugal,other,23122
2017-10-01,portugal,renewable_ex_nuclear,1320609
2017-10-01,romania,fossil,1938420
2017-10-01,romania,nuclear,904283
2017-10-01,romania,renewable_ex_nuclear,1629178
2017-10-01,serbia,fossil,1928278
2017-10-01,serbia,other,9076
2017-10-01,serbia,renewable_ex_nuclear,540494
2017-10-01,slovakia,fossil,300492
2017-10-01,slovakia,nuclear,1006382
2017-10-01,slovakia,other,242229
2017-10-01,slovakia,renewable_ex_nuclear,428164
2017-10-01,slovenia,fossil,304403
2017-10-01,slovenia,nuclear,448522
2017-10-01,slovenia,renewable_ex_nuclear,308028
2017-10-01,spain,fossil,8918484
2017-10-01,spain,nuclear,3771098
2017-10-01,spain,other,35815
2017-10-01,spain,renewable_ex_nuclear,4840932
2017-10-01,sweden,nuclear,3670653
2017-10-01,sweden,other,544188
2017-10-01,sweden,renewable_ex_nuclear,6403393
2017-10-01,switzerland,nuclear,1067701
2017-10-01,switzerland,renewable_ex_nuclear,949313
2017-11-01,austria,fossil,1227242.75
2017-11-01,austria,other,13728
2017-11-01,austria,renewable_ex_nuclear,3595303.25
2017-11-01,belgium,fossil,2112684
2017-11-01,belgium,nuclear,2574613
2017-11-01,belgium,other,438800
2017-11-01,belgium,renewable_ex_nuclear,996217
2017-11-01,bosnia_herzegovina,fossil,881795
2017-11-01,bosnia_herzegovina,renewable_ex_nuclear,90069
2017-11-01,bulgaria,fossil,1857675
2017-11-01,bulgaria,nuclear,1269620
2017-11-01,bulgaria,renewable_ex_nuclear,379983
2017-11-01,czech_republic,fossil,3446225
2017-11-01,czech_republic,nuclear,2271669
2017-11-01,czech_republic,other,72654
2017-11-01,czech_republic,renewable_ex_nuclear,765481
2017-11-01,denmark,fossil,805721
2017-11-01,denmark,renewable_ex_nuclear,1522799
2017-11-01,estonia,fossil,697152
2017-11-01,estonia,renewable_ex_nuclear,107133
2017-11-01,finland,fossil,1004673
2017-11-01,finland,nuclear,1731910
2017-11-01,finland,other,62103
2017-11-01,finland,renewable_ex_nuclear,2007662
2017-11-01,france,fossil,5909851
2017-11-01,france,nuclear,26307398
2017-11-01,france,renewable_ex_nuclear,6443861
2017-11-01,germany,fossil,18103634
2017-11-01,germany,nuclear,5975313.5
2017-11-01,germany,other,3560224.25
2017-11-01,germany,renewable_ex_nuclear,15232720.75
2017-11-01,greece,fossil,2653195
2017-11-01,greece,renewable_ex_nuclear,656787
2017-11-01,hungary,fossil,1206599.75
2017-11-01,hungary,nuclear,904769
2017-11-01,hungary,other,49828.75
2017-11-01,hungary,renewable_ex_nuclear,146227
2017-11-01,ireland,fossil,1246881.5
2017-11-01,ireland,other,1533
2017-11-01,ireland,renewable_ex_nuclear,672812.5
2017-11-01,italy,fossil,9353986
2017-11-01,italy,other,5199262
2017-11-01,italy,renewable_ex_nuclear,4673021
2017-11-01,latvia,fossil,101035
2017-11-01,latvia,other,58289
2017-11-01,latvia,renewable_ex_nuclear,444845
2017-11-01,lithuania,fossil,56919
2017-11-01,lithuania,other,7690
2017-11-01,lithuania,renewable_ex_nuclear,255335
2017-11-01,luxembourg,fossil,31029.25
2017-11-01,luxembourg,renewable_ex_nuclear,36091.75
2017-11-01,montenegro,fossil,116650
2017-11-01,montenegro,renewable_ex_nuclear,34609
2017-11-01,netherlands,fossil,5734459.5
2017-11-01,netherlands,nuclear,301264.25
2017-11-01,netherlands,other,2015482.5
2017-11-01,netherlands,renewable_ex_nuclear,443048.25
2017-11-01,north_macedonia,fossil,248912
2017-11-01,north_macedonia,renewable_ex_nuclear,69271
2017-11-01,norway,fossil,219028
2017-11-01,norway,other,49432
2017-11-01,norway,renewable_ex_nuclear,11730550
2017-11-01,poland,fossil,9941685
2017-11-01,poland,renewable_ex_nuclear,1522661
2017-11-01,portugal,fossil,2260279
2017-11-01,portugal,other,22007
2017-11-01,portugal,renewable_ex_nuclear,1669110
2017-11-01,romania,fossil,2290158
2017-11-01,romania,nuclear,874615
2017-11-01,romania,renewable_ex_nuclear,1505051
2017-11-01,serbia,fossil,1835885
2017-11-01,serbia,other,50116
2017-11-01,serbia,renewable_ex_nuclear,692691
2017-11-01,slovakia,fossil,304790
2017-11-01,slovakia,nuclear,1181215
2017-11-01,slovakia,other,251477
2017-11-01,slovakia,renewable_ex_nuclear,449904
2017-11-01,slovenia,fossil,321307
2017-11-01,slovenia,nuclear,433330
2017-11-01,slovenia,renewable_ex_nuclear,341858
2017-11-01,spain,fossil,10012564
2017-11-01,spain,nuclear,3133126
2017-11-01,spain,other,27996
2017-11-01,spain,renewable_ex_nuclear,5553806
2017-11-01,sweden,nuclear,4998443
2017-11-01,sweden,other,759074
2017-11-01,sweden,renewable_ex_nuclear,6471913
2017-11-01,switzerland,nuclear,1065317
2017-11-01,switzerland,renewable_ex_nuclear,1398054
2017-12-01,austria,fossil,1031474.25
2017-12-01,austria,other,13728
2017-12-01,austria,renewable_ex_nuclear,3470781
2017-12-01,belgium,fossil,1911557
2017-12-01,belgium,nuclear,3059838
2017-12-01,belgium,other,394215
2017-12-01,belgium,renewable_ex_nuclear,1111016
2017-12-01,bosnia_herzegovina,fossil,777961
2017-12-01,bosnia_herzegovina,renewable_ex_nuclear,231726
2017-12-01,bulgaria,fossil,1727080
2017-12-01,bulgaria,nuclear,1306681
2017-12-01,bulgaria,renewable_ex_nuclear,497504
2017-12-01,czech_republic,fossil,3035901
2017-12-01,czech_republic,nuclear,1923954
2017-12-01,czech_republic,other,77311
2017-12-01,czech_republic,renewable_ex_nuclear,816560
2017-12-01,denmark,fossil,813635
2017-12-01,denmark,renewable_ex_nuclear,1874494
2017-12-01,estonia,fossil,587575
2017-12-01,estonia,renewable_ex_nuclear,121854
2017-12-01,finland,fossil,1270149
2017-12-01,finland,nuclear,1736153
2017-12-01,finland,other,58002
2017-12-01,finland,renewable_ex_nuclear,2019286
2017-12-01,france,fossil,4980839
2017-12-01,france,nuclear,31156890
2017-12-01,france,renewable_ex_nuclear,7870652
2017-12-01,germany,fossil,14731374
2017-12-01,germany,nuclear,6036449
2017-12-01,germany,other,3026403.25
2017-12-01,germany,renewable_ex_nuclear,19038001.75
2017-12-01,greece,fossil,2374586
2017-12-01,greece,renewable_ex_nuclear,894304
2017-12-01,hungary,fossil,963658.25
2017-12-01,hungary,nuclear,1200663
2017-12-01,hungary,other,54608.5
2017-12-01,hungary,renewable_ex_nuclear,140256.75
2017-12-01,ireland,fossil,1286003.5
2017-12-01,ireland,other,1556.5
2017-12-01,ireland,renewable_ex_nuclear,805844
2017-12-01,italy,fossil,8338828
2017-12-01,italy,other,4892047
2017-12-01,italy,renewable_ex_nuclear,5212003
2017-12-01,latvia,fossil,82247
2017-12-01,latvia,other,58851
2017-12-01,latvia,renewable_ex_nuclear,453453
2017-12-01,lithuania,fossil,51636
2017-12-01,lithuania,other,7599
2017-12-01,lithuania,renewable_ex_nuclear,267914
2017-12-01,luxembourg,fossil,32096.75
2017-12-01,luxembourg,renewable_ex_nuclear,48380.5
2017-12-01,montenegro,fossil,50764
2017-12-01,montenegro,renewable_ex_nuclear,24230
2017-12-01,netherlands,fossil,5390412
2017-12-01,netherlands,nuclear,303401.75
2017-12-01,netherlands,other,2016094.25
2017-12-01,netherlands,renewable_ex_nuclear,566860.75
2017-12-01,north_macedonia,fossil,273300
2017-12-01,north_macedonia,renewable_ex_nuclear,97494
2017-12-01,norway,fossil,217842
2017-12-01,norway,other,42450
2017-12-01,norway,renewable_ex_nuclear,11993729
2017-12-01,poland,fossil,9356735
2017-12-01,poland,renewable_ex_nuclear,1893112
2017-12-01,portugal,fossil,1924722
2017-12-01,portugal,other,27363
2017-12-01,portugal,renewable_ex_nuclear,2174182
2017-12-01,romania,fossil,2249075
2017-12-01,romania,nuclear,841447
2017-12-01,romania,renewable_ex_nuclear,1912564
2017-12-01,serbia,fossil,1761037
2017-12-01,serbia,other,55009
2017-12-01,serbia,renewable_ex_nuclear,1000564
2017-12-01,slovakia,fossil,278632
2017-12-01,slovakia,nuclear,1097960
2017-12-01,slovakia,other,257650
2017-12-01,slovakia,renewable_ex_nuclear,379987
2017-12-01,slovenia,fossil,295919
2017-12-01,slovenia,nuclear,430859
2017-12-01,slovenia,renewable_ex_nuclear,398657
2017-12-01,spain,fossil,8220442
2017-12-01,spain,nuclear,4237680
2017-12-01,spain,other,32637
2017-12-01,spain,renewable_ex_nuclear,7277716
2017-12-01,sweden,nuclear,5358405
2017-12-01,sweden,other,836090
2017-12-01,sweden,renewable_ex_nuclear,6589928
2017-12-01,switzerland,nuclear,1310868
2017-12-01,switzerland,renewable_ex_nuclear,1310110
2018-01-01,austria,fossil,1241515.5
2018-01-01,austria,other,14256
2018-01-01,austria,renewable_ex_nuclear,3918704
2018-01-01,belgium,fossil,1431813
2018-01-01,belgium,nuclear,3199045
2018-01-01,belgium,other,441079
2018-01-01,belgium,renewable_ex_nuclear,1237373
2018-01-01,bosnia_herzegovina,fossil,830987
2018-01-01,bosnia_herzegovina,renewable_ex_nuclear,156751
2018-01-01,bulgaria,fossil,1819332
2018-01-01,bulgaria,nuclear,1364689
2018-01-01,bulgaria,renewable_ex_nuclear,416954
2018-01-01,czech_republic,fossil,3240413
2018-01-01,czech_republic,nuclear,1841670
2018-01-01,czech_republic,other,79059
2018-01-01,czech_republic,renewable_ex_nuclear,897475
2018-01-01,denmark,fossil,1020977
2018-01-01,denmark,renewable_ex_nuclear,1741191
2018-01-01,estonia,fossil,744691
2018-01-01,estonia,renewable_ex_nuclear,109787
2018-01-01,finland,fossil,1526655
2018-01-01,finland,nuclear,1807881
2018-01-01,finland,other,93328
2018-01-01,finland,renewable_ex_nuclear,2239085
2018-01-01,france,fossil,2971085
2018-01-01,france,nuclear,35280052
2018-01-01,france,renewable_ex_nuclear,10499865
2018-01-01,germany,fossil,17819103.25
2018-01-01,germany,nuclear,5813706.75
2018-01-01,germany,other,434629.25
2018-01-01,germany,renewable_ex_nuclear,20408302.75
2018-01-01,greece,fossil,2557060
2018-01-01,greece,renewable_ex_nuclear,747538
2018-01-01,hungary,fossil,990950
2018-01-01,hungary,nuclear,1141108.25
2018-01-01,hungary,other,58091.5
2018-01-01,hungary,renewable_ex_nuclear,137133.25
2018-01-01,ireland,fossil,1106933
2018-01-01,ireland,other,893
2018-01-01,ireland,renewable_ex_nuclear,1183619.5
2018-01-01,italy,fossil,7901392
2018-01-01,italy,other,4835908
2018-01-01,italy,renewable_ex_nuclear,5512953
2018-01-01,latvia,fossil,180091
2018-01-01,latvia,other,57629
2018-01-01,latvia,renewable_ex_nuclear,512298
2018-01-01,lithuania,fossil,42507
2018-01-01,lithuania,other,112597
2018-01-01,lithuania,renewable_ex_nuclear,309336
2018-01-01,luxembourg,fossil,32719.5
2018-01-01,luxembourg,renewable_ex_nuclear,56300.5
2018-01-01,montenegro,fossil,130146
2018-01-01,montenegro,renewable_ex_nuclear,77677
2018-01-01,netherlands,fossil,5217757
2018-01-01,netherlands,nuclear,315086.25
2018-01-01,netherlands,other,2184798.25
2018-01-01,netherlands,renewable_ex_nuclear,582959.75
2018-01-01,north_macedonia,fossil,291118
2018-01-01,north_macedonia,renewable_ex_nuclear,77539
2018-01-01,norway,fossil,226711
2018-01-01,norway,other,42594
2018-01-01,norway,renewable_ex_nuclear,13133569
2018-01-01,poland,fossil,9917174
2018-01-01,poland,renewable_ex_nuclear,1890346
2018-01-01,portugal,fossil,2199128
2018-01-01,portugal,other,92777
2018-01-01,portugal,renewable_ex_nuclear,2120112
2018-01-01,romania,fossil,2536514
2018-01-01,romania,nuclear,900318
2018-01-01,romania,renewable_ex_nuclear,1738806
2018-01-01,serbia,fossil,2067412
2018-01-01,serbia,other,28560
2018-01-01,serbia,renewable_ex_nuclear,1010954
2018-01-01,slovakia,fossil,305761
2018-01-01,slovakia,nuclear,1220144
2018-01-01,slovakia,other,283847
2018-01-01,slovakia,renewable_ex_nuclear,575561
2018-01-01,slovenia,fossil,345700
2018-01-01,slovenia,nuclear,450140
2018-01-01,slovenia,renewable_ex_nuclear,354288
2018-01-01,spain,fossil,6889804
2018-01-01,spain,nuclear,4435340
2018-01-01,spain,other,33927
2018-01-01,spain,renewable_ex_nuclear,7780929
2018-01-01,sweden,nuclear,5405160
2018-01-01,sweden,other,943988
2018-01-01,sweden,renewable_ex_nuclear,7335690
2018-01-01,switzerland,nuclear,1818903
2018-01-01,switzerland,renewable_ex_nuclear,1012594
2018-02-01,austria,fossil,1297393.75
2018-02-01,austria,other,12672
2018-02-01,austria,renewable_ex_nuclear,3007426.25
2018-02-01,belgium,fossil,1720817
2018-02-01,belgium,nuclear,2861483
2018-02-01,belgium,other,411109
2018-02-01,belgium,renewable_ex_nuclear,1060707
2018-02-01,bosnia_herzegovina,fossil,767559
2018-02-01,bosnia_herzegovina,renewable_ex_nuclear,212345
2018-02-01,bulgaria,fossil,1633711
2018-02-01,bulgaria,nuclear,1213001
2018-02-01,bulgaria,renewable_ex_nuclear,509953
2018-02-01,czech_republic,fossil,3164719
2018-02-01,czech_republic,nuclear,1689034
2018-02-01,czech_republic,other,70755
2018-02-01,czech_republic,renewable_ex_nuclear,804975
2018-02-01,denmark,fossil,1227394
2018-02-01,denmark,renewable_ex_nuclear,1476075
2018-02-01,estonia,fossil,696261
2018-02-01,estonia,renewable_ex_nuclear,80670
2018-02-01,finland,fossil,1624163
2018-02-01,finland,nuclear,1607436
2018-02-01,finland,other,176449
2018-02-01,finland,renewable_ex_nuclear,2070550
2018-02-01,france,fossil,5143563
2018-02-01,france,nuclear,30979747
2018-02-01,france,renewable_ex_nuclear,9255491
2018-02-01,germany,fossil,21498509
2018-02-01,germany,nuclear,5199840.75
2018-02-01,germany,other,265367.25
2018-02-01,germany,renewable_ex_nuclear,13593060
2018-02-01,greece,fossil,2158691
2018-02-01,greece,renewable_ex_nuclear,809234
2018-02-01,hungary,fossil,867140.75
